Date,Simple Date,Outdoor Temperature (°F),Humidity (%),,Event Rain (in)
2023-04-03T14:00:00-04:00,4/3/2023 14:00,58.1,79,,0.08
2023-04-03T13:56:00-04:00,4/3/2023 13:56,58.1,79,,0.08
2023-04-03T13:50:00-04:00,4/3/2023 13:50,57.9,80,,0.08
2023-04-03T13:45:00-04:00,4/3/2023 13:45,58.1,81,,0.08
2023-04-03T13:40:00-04:00,4/3/2023 13:40,58.1,79,,0.08
2023-04-03T13:36:00-04:00,4/3/2023 13:36,57.9,79,,0.08
2023-04-03T13:30:00-04:00,4/3/2023 13:30,58.1,79,,0.08
2023-04-02T23:55:00-04:00,4/2/2023 23:55,55.4,59,,0
2023-04-02T23:50:00-04:00,4/2/2023 23:50,55.6,59,,0
2023-04-02T23:45:00-04:00,4/2/2023 23:45,55.8,54,,0
2023-04-02T23:40:00-04:00,4/2/2023 23:40,55.9,58,,0
2023-04-02T23:35:00-04:00,4/2/2023 23:35,56.3,57,,0
2023-04-02T23:30:00-04:00,4/2/2023 23:30,56.7,55,,0
2023-04-02T23:25:00-04:00,4/2/2023 23:25,57.2,54,,0
2023-04-02T23:20:00-04:00,4/2/2023 23:20,57.7,53,,0
2023-04-02T23:15:00-04:00,4/2/2023 23:15,57.7,44,,0
2023-04-02T23:10:00-04:00,4/2/2023 23:10,57.6,47,,0
2023-04-02T23:05:00-04:00,4/2/2023 23:05,57.6,47,,0
2023-04-02T23:00:00-04:00,4/2/2023 23:00,57.4,46,,0
2023-04-02T22:55:00-04:00,4/2/2023 22:55,57.7,53,,0
2023-04-02T22:50:00-04:00,4/2/2023 22:50,58.3,51,,0
2023-04-02T22:45:00-04:00,4/2/2023 22:45,58.5,50,,0
2023-04-02T22:40:00-04:00,4/2/2023 22:40,58.8,49,,0
2023-04-02T22:35:00-04:00,4/2/2023 22:35,59.2,48,,0
2023-04-02T22:30:00-04:00,4/2/2023 22:30,59.2,44,,0
2023-04-02T22:25:00-04:00,4/2/2023 22:25,58.8,39,,0
2023-04-02T22:20:00-04:00,4/2/2023 22:20,59.2,46,,0
2023-04-02T22:15:00-04:00,4/2/2023 22:15,59.9,44,,0
2023-04-02T22:10:00-04:00,4/2/2023 22:10,59.4,41,,0
2023-04-02T22:05:00-04:00,4/2/2023 22:05,59,47,,0
2023-04-02T22:00:00-04:00,4/2/2023 22:00,59,47,,0
2023-04-02T21:55:00-04:00,4/2/2023 21:55,59,47,,0
2023-04-02T21:50:00-04:00,4/2/2023 21:50,58.8,51,,0
2023-04-02T21:45:00-04:00,4/2/2023 21:45,59,47,,0
2023-04-02T21:40:00-04:00,4/2/2023 21:40,59.5,48,,0
2023-04-02T21:35:00-04:00,4/2/2023 21:35,60.4,47,,0
2023-04-02T21:30:00-04:00,4/2/2023 21:30,61,45,,0
2023-04-02T21:25:00-04:00,4/2/2023 21:25,61.7,43,,0
2023-04-02T21:20:00-04:00,4/2/2023 21:20,61.9,40,,0
2023-04-02T21:15:00-04:00,4/2/2023 21:15,61.7,39,,0
2023-04-02T21:10:00-04:00,4/2/2023 21:10,61.7,39,,0
2023-04-02T21:05:00-04:00,4/2/2023 21:05,61.7,39,,0
2023-04-02T21:00:00-04:00,4/2/2023 21:00,61.9,40,,0
2023-04-02T20:55:00-04:00,4/2/2023 20:55,62.6,41,,0
2023-04-02T20:50:00-04:00,4/2/2023 20:50,62.8,37,,0
2023-04-02T20:45:00-04:00,4/2/2023 20:45,63.3,36,,0
2023-04-02T20:40:00-04:00,4/2/2023 20:40,63.5,34,,0
2023-04-02T20:35:00-04:00,4/2/2023 20:35,63.3,34,,0
2023-04-02T20:30:00-04:00,4/2/2023 20:30,63.5,33,,0
2023-04-02T20:25:00-04:00,4/2/2023 20:25,63.7,35,,0
2023-04-02T20:20:00-04:00,4/2/2023 20:20,64,33,,0
2023-04-02T20:15:00-04:00,4/2/2023 20:15,64.4,33,,0
2023-04-02T20:10:00-04:00,4/2/2023 20:10,64.8,34,,0
2023-04-02T20:05:00-04:00,4/2/2023 20:05,65.3,33,,0
2023-04-02T20:00:00-04:00,4/2/2023 20:00,65.7,32,,0
2023-04-02T19:55:00-04:00,4/2/2023 19:55,66.2,30,,0
2023-04-02T19:50:00-04:00,4/2/2023 19:50,67.1,29,,0
2023-04-02T19:45:00-04:00,4/2/2023 19:45,67.3,28,,0
2023-04-02T19:40:00-04:00,4/2/2023 19:40,67.5,28,,0
2023-04-02T19:35:00-04:00,4/2/2023 19:35,68,28,,0
2023-04-02T19:30:00-04:00,4/2/2023 19:30,68.4,26,,0
2023-04-02T19:25:00-04:00,4/2/2023 19:25,69.1,26,,0
2023-04-02T19:20:00-04:00,4/2/2023 19:20,69.4,25,,0
2023-04-02T19:15:00-04:00,4/2/2023 19:15,69.8,24,,0
2023-04-02T19:10:00-04:00,4/2/2023 19:10,70,25,,0
2023-04-02T19:05:00-04:00,4/2/2023 19:05,70.2,26,,0
2023-04-02T19:00:00-04:00,4/2/2023 19:00,69.4,25,,0
2023-04-02T18:55:00-04:00,4/2/2023 18:55,68.7,26,,0
2023-04-02T18:50:00-04:00,4/2/2023 18:50,68.9,26,,0
2023-04-02T18:45:00-04:00,4/2/2023 18:45,69.3,25,,0
2023-04-02T18:40:00-04:00,4/2/2023 18:40,70.2,24,,0
2023-04-02T18:35:00-04:00,4/2/2023 18:35,70,24,,0
2023-04-02T18:30:00-04:00,4/2/2023 18:30,70,24,,0
2023-04-02T18:25:00-04:00,4/2/2023 18:25,70,24,,0
2023-04-02T18:20:00-04:00,4/2/2023 18:20,70.5,23,,0
2023-04-02T18:15:00-04:00,4/2/2023 18:15,70.2,24,,0
2023-04-02T18:10:00-04:00,4/2/2023 18:10,70.7,23,,0
2023-04-02T18:05:00-04:00,4/2/2023 18:05,70.9,24,,0
2023-04-02T18:00:00-04:00,4/2/2023 18:00,70.9,23,,0
2023-04-02T17:55:00-04:00,4/2/2023 17:55,70.5,23,,0
2023-04-02T17:50:00-04:00,4/2/2023 17:50,70.3,23,,0
2023-04-02T17:45:00-04:00,4/2/2023 17:45,70.5,23,,0
2023-04-02T17:40:00-04:00,4/2/2023 17:40,70.2,23,,0
2023-04-02T17:35:00-04:00,4/2/2023 17:35,70.5,23,,0
2023-04-02T17:30:00-04:00,4/2/2023 17:30,70.9,21,,0
2023-04-02T17:25:00-04:00,4/2/2023 17:25,70.9,23,,0
2023-04-02T17:20:00-04:00,4/2/2023 17:20,70,23,,0
2023-04-02T17:15:00-04:00,4/2/2023 17:15,70.5,24,,0
2023-04-02T17:10:00-04:00,4/2/2023 17:10,70.7,24,,0
2023-04-02T17:05:00-04:00,4/2/2023 17:05,70.3,25,,0
2023-04-02T17:00:00-04:00,4/2/2023 17:00,70.9,24,,0
2023-04-02T16:55:00-04:00,4/2/2023 16:55,70.9,24,,0
2023-04-02T16:50:00-04:00,4/2/2023 16:50,70,24,,0
2023-04-02T16:45:00-04:00,4/2/2023 16:45,69.8,23,,0
2023-04-02T16:40:00-04:00,4/2/2023 16:40,68.7,25,,0
2023-04-02T16:35:00-04:00,4/2/2023 16:35,68.5,23,,0
2023-04-02T16:30:00-04:00,4/2/2023 16:30,68.2,26,,0
2023-04-02T16:25:00-04:00,4/2/2023 16:25,68.2,24,,0
2023-04-02T16:20:00-04:00,4/2/2023 16:20,68,24,,0
2023-04-02T16:15:00-04:00,4/2/2023 16:15,68.9,24,,0
2023-04-02T16:10:00-04:00,4/2/2023 16:10,69.1,24,,0
2023-04-02T16:05:00-04:00,4/2/2023 16:05,69.4,21,,0
2023-04-02T16:00:00-04:00,4/2/2023 16:00,68.7,23,,0
2023-04-02T15:55:00-04:00,4/2/2023 15:55,68.5,22,,0
2023-04-02T15:50:00-04:00,4/2/2023 15:50,68,23,,0
2023-04-02T15:45:00-04:00,4/2/2023 15:45,68.2,25,,0
2023-04-02T15:40:00-04:00,4/2/2023 15:40,67.6,24,,0
2023-04-02T15:35:00-04:00,4/2/2023 15:35,68.2,25,,0
2023-04-02T15:30:00-04:00,4/2/2023 15:30,68,24,,0
2023-04-02T15:25:00-04:00,4/2/2023 15:25,67.5,24,,0
2023-04-02T15:20:00-04:00,4/2/2023 15:20,67.5,23,,0
2023-04-02T15:15:00-04:00,4/2/2023 15:15,66.7,23,,0
2023-04-02T15:10:00-04:00,4/2/2023 15:10,66.9,24,,0
2023-04-02T15:05:00-04:00,4/2/2023 15:05,66.7,26,,0
2023-04-02T15:00:00-04:00,4/2/2023 15:00,66.7,27,,0
2023-04-02T14:55:00-04:00,4/2/2023 14:55,66.9,24,,0
2023-04-02T14:50:00-04:00,4/2/2023 14:50,66.9,24,,0
2023-04-02T14:45:00-04:00,4/2/2023 14:45,66.9,26,,0
2023-04-02T14:40:00-04:00,4/2/2023 14:40,66.6,27,,0
2023-04-02T14:35:00-04:00,4/2/2023 14:35,66.7,26,,0
2023-04-02T14:30:00-04:00,4/2/2023 14:30,66.4,26,,0
2023-04-02T14:25:00-04:00,4/2/2023 14:25,66.7,26,,0
2023-04-02T14:20:00-04:00,4/2/2023 14:20,65.8,26,,0
2023-04-02T14:15:00-04:00,4/2/2023 14:15,66,27,,0
2023-04-02T14:10:00-04:00,4/2/2023 14:10,65.8,27,,0
2023-04-02T14:05:00-04:00,4/2/2023 14:05,65.5,26,,0
2023-04-02T14:00:00-04:00,4/2/2023 14:00,65.1,28,,0
2023-04-02T13:55:00-04:00,4/2/2023 13:55,65.7,28,,0
2023-04-02T13:50:00-04:00,4/2/2023 13:50,64.9,29,,0
2023-04-02T13:45:00-04:00,4/2/2023 13:45,64.6,27,,0
2023-04-02T13:40:00-04:00,4/2/2023 13:40,64,28,,0
2023-04-02T13:35:00-04:00,4/2/2023 13:35,64.4,29,,0
2023-04-02T13:30:00-04:00,4/2/2023 13:30,64.9,29,,0
2023-04-01T23:55:00-04:00,4/1/2023 23:55,65.8,33,,0.97
2023-04-01T23:50:00-04:00,4/1/2023 23:50,65.8,31,,0.97
2023-04-01T23:45:00-04:00,4/1/2023 23:45,65.5,32,,0.97
2023-04-01T23:40:00-04:00,4/1/2023 23:40,65.7,32,,0.97
2023-04-01T23:35:00-04:00,4/1/2023 23:35,65.8,30,,0.97
2023-04-01T23:30:00-04:00,4/1/2023 23:30,66,30,,0.97
2023-04-01T23:25:00-04:00,4/1/2023 23:25,66.4,30,,0.97
2023-04-01T23:20:00-04:00,4/1/2023 23:20,66.6,30,,0.97
2023-04-01T23:15:00-04:00,4/1/2023 23:15,66.7,29,,0.97
2023-04-01T23:10:00-04:00,4/1/2023 23:10,67.1,29,,0.97
2023-04-01T23:05:00-04:00,4/1/2023 23:05,67.3,28,,0.97
2023-04-01T23:00:00-04:00,4/1/2023 23:00,67.6,28,,0.97
2023-04-01T22:55:00-04:00,4/1/2023 22:55,67.6,27,,0.97
2023-04-01T22:50:00-04:00,4/1/2023 22:50,67.8,27,,0.97
2023-04-01T22:45:00-04:00,4/1/2023 22:45,68,27,,0.97
2023-04-01T22:40:00-04:00,4/1/2023 22:40,68.2,26,,0.97
2023-04-01T22:35:00-04:00,4/1/2023 22:35,68,26,,0.97
2023-04-01T22:30:00-04:00,4/1/2023 22:30,68.2,25,,0.97
2023-04-01T22:25:00-04:00,4/1/2023 22:25,68.2,25,,0.97
2023-04-01T22:20:00-04:00,4/1/2023 22:20,68.2,24,,0.97
2023-04-01T22:15:00-04:00,4/1/2023 22:15,68.4,24,,0.97
2023-04-01T22:10:00-04:00,4/1/2023 22:10,68.9,24,,0.97
2023-04-01T22:05:00-04:00,4/1/2023 22:05,68.9,23,,0.97
2023-04-01T22:00:00-04:00,4/1/2023 22:00,69.1,24,,0.97
2023-04-01T21:55:00-04:00,4/1/2023 21:55,69.6,23,,0.97
2023-04-01T21:50:00-04:00,4/1/2023 21:50,69.8,22,,0.97
2023-04-01T21:45:00-04:00,4/1/2023 21:45,70,23,,0.97
2023-04-01T21:40:00-04:00,4/1/2023 21:40,69.8,22,,0.97
2023-04-01T21:35:00-04:00,4/1/2023 21:35,70.3,22,,0.97
2023-04-01T21:30:00-04:00,4/1/2023 21:30,70.5,21,,0.97
2023-04-01T21:25:00-04:00,4/1/2023 21:25,70.7,22,,0.97
2023-04-01T21:20:00-04:00,4/1/2023 21:20,70.9,21,,0.97
2023-04-01T21:15:00-04:00,4/1/2023 21:15,71.1,21,,0.97
2023-04-01T21:10:00-04:00,4/1/2023 21:10,71.2,21,,0.97
2023-04-01T21:05:00-04:00,4/1/2023 21:05,71.6,20,,0.97
2023-04-01T21:00:00-04:00,4/1/2023 21:00,72,20,,0.97
2023-04-01T20:55:00-04:00,4/1/2023 20:55,72.3,19,,0.97
2023-04-01T20:50:00-04:00,4/1/2023 20:50,72.1,20,,0.97
2023-04-01T20:45:00-04:00,4/1/2023 20:45,72.5,19,,0.97
2023-04-01T20:40:00-04:00,4/1/2023 20:40,72.7,20,,0.97
2023-04-01T20:35:00-04:00,4/1/2023 20:35,72.7,19,,0.97
2023-04-01T20:30:00-04:00,4/1/2023 20:30,73.2,19,,0.97
2023-04-01T20:25:00-04:00,4/1/2023 20:25,73.2,18,,0.97
2023-04-01T20:20:00-04:00,4/1/2023 20:20,73.2,19,,0.97
2023-04-01T20:15:00-04:00,4/1/2023 20:15,73.8,17,,0.97
2023-04-01T20:10:00-04:00,4/1/2023 20:10,73.8,17,,0.97
2023-04-01T20:05:00-04:00,4/1/2023 20:05,73.9,18,,0.97
2023-04-01T20:00:00-04:00,4/1/2023 20:00,74.1,17,,0.97
2023-04-01T19:55:00-04:00,4/1/2023 19:55,74.3,17,,0.97
2023-04-01T19:50:00-04:00,4/1/2023 19:50,74.7,17,,0.97
2023-04-01T19:45:00-04:00,4/1/2023 19:45,75,17,,0.97
2023-04-01T19:40:00-04:00,4/1/2023 19:40,75.2,16,,0.97
2023-04-01T19:35:00-04:00,4/1/2023 19:35,75.7,16,,0.97
2023-04-01T19:30:00-04:00,4/1/2023 19:30,76.1,17,,0.97
2023-04-01T19:25:00-04:00,4/1/2023 19:25,76.3,15,,0.97
2023-04-01T19:20:00-04:00,4/1/2023 19:20,76.5,18,,0.97
2023-04-01T19:15:00-04:00,4/1/2023 19:15,76.8,18,,0.97
2023-04-01T19:10:00-04:00,4/1/2023 19:10,77.4,19,,0.97
2023-04-01T19:05:00-04:00,4/1/2023 19:05,77.7,19,,0.97
2023-04-01T19:00:00-04:00,4/1/2023 19:00,78.1,17,,0.97
2023-04-01T18:55:00-04:00,4/1/2023 18:55,78.1,17,,0.97
2023-04-01T18:50:00-04:00,4/1/2023 18:50,77.9,18,,0.97
2023-04-01T18:45:00-04:00,4/1/2023 18:45,77.9,16,,0.97
2023-04-01T18:40:00-04:00,4/1/2023 18:40,78.3,17,,0.97
2023-04-01T18:35:00-04:00,4/1/2023 18:35,78.4,17,,0.97
2023-04-01T18:30:00-04:00,4/1/2023 18:30,78.6,16,,0.97
2023-04-01T18:25:00-04:00,4/1/2023 18:25,78.8,16,,0.97
2023-04-01T18:20:00-04:00,4/1/2023 18:20,78.8,16,,0.97
2023-04-01T18:15:00-04:00,4/1/2023 18:15,79.2,17,,0.97
2023-04-01T18:10:00-04:00,4/1/2023 18:10,79.5,16,,0.97
2023-04-01T18:05:00-04:00,4/1/2023 18:05,79.9,16,,0.97
2023-04-01T18:00:00-04:00,4/1/2023 18:00,80.1,16,,0.97
2023-04-01T17:55:00-04:00,4/1/2023 17:55,80.2,16,,0.97
2023-04-01T17:50:00-04:00,4/1/2023 17:50,80.2,16,,0.97
2023-04-01T17:45:00-04:00,4/1/2023 17:45,79.9,17,,0.97
2023-04-01T17:40:00-04:00,4/1/2023 17:40,79.9,17,,0.97
2023-04-01T17:35:00-04:00,4/1/2023 17:35,79.9,18,,0.97
2023-04-01T17:30:00-04:00,4/1/2023 17:30,80.2,17,,0.97
2023-04-01T17:25:00-04:00,4/1/2023 17:25,80.6,17,,0.97
2023-04-01T17:20:00-04:00,4/1/2023 17:20,80.4,17,,0.97
2023-04-01T17:15:00-04:00,4/1/2023 17:15,80.2,17,,0.97
2023-04-01T17:10:00-04:00,4/1/2023 17:10,80.1,17,,0.97
2023-04-01T17:05:00-04:00,4/1/2023 17:05,79.7,17,,0.97
2023-04-01T17:00:00-04:00,4/1/2023 17:00,80.1,18,,0.97
2023-04-01T16:55:00-04:00,4/1/2023 16:55,80.6,17,,0.97
2023-04-01T16:50:00-04:00,4/1/2023 16:50,80.4,17,,0.97
2023-04-01T16:45:00-04:00,4/1/2023 16:45,79.9,17,,0.97
2023-04-01T16:40:00-04:00,4/1/2023 16:40,79.7,17,,0.97
2023-04-01T16:35:00-04:00,4/1/2023 16:35,79.7,17,,0.97
2023-04-01T16:30:00-04:00,4/1/2023 16:30,79.9,19,,0.97
2023-04-01T16:25:00-04:00,4/1/2023 16:25,79.7,17,,0.97
2023-04-01T16:20:00-04:00,4/1/2023 16:20,79.5,17,,0.97
2023-04-01T16:15:00-04:00,4/1/2023 16:15,79.3,16,,0.97
2023-04-01T16:10:00-04:00,4/1/2023 16:10,79.5,17,,0.97
2023-04-01T16:05:00-04:00,4/1/2023 16:05,79.7,17,,0.97
2023-04-01T16:00:00-04:00,4/1/2023 16:00,79.3,17,,0.97
2023-04-01T15:55:00-04:00,4/1/2023 15:55,79.5,20,,0.97
2023-04-01T15:50:00-04:00,4/1/2023 15:50,79.2,19,,0.97
2023-04-01T15:45:00-04:00,4/1/2023 15:45,79,19,,0.97
2023-04-01T15:40:00-04:00,4/1/2023 15:40,78.8,25,,0.97
2023-04-01T15:35:00-04:00,4/1/2023 15:35,78.4,20,,0.97
2023-04-01T15:30:00-04:00,4/1/2023 15:30,78.4,21,,0.97
2023-04-01T15:25:00-04:00,4/1/2023 15:25,78.6,21,,0.97
2023-04-01T15:20:00-04:00,4/1/2023 15:20,78.1,21,,0.97
2023-04-01T15:15:00-04:00,4/1/2023 15:15,77.9,20,,0.97
2023-04-01T15:10:00-04:00,4/1/2023 15:10,78.4,20,,0.97
2023-04-01T15:05:00-04:00,4/1/2023 15:05,77.9,20,,0.97
2023-04-01T15:00:00-04:00,4/1/2023 15:00,77.7,22,,0.97
2023-04-01T14:55:00-04:00,4/1/2023 14:55,77.5,21,,0.97
2023-04-01T14:50:00-04:00,4/1/2023 14:50,77,21,,0.97
2023-04-01T14:45:00-04:00,4/1/2023 14:45,76.8,22,,0.97
2023-04-01T14:40:00-04:00,4/1/2023 14:40,76.8,22,,0.97
2023-04-01T14:35:00-04:00,4/1/2023 14:35,77,22,,0.97
2023-04-01T14:30:00-04:00,4/1/2023 14:30,76.5,24,,0.97
2023-04-01T14:25:00-04:00,4/1/2023 14:25,76.5,22,,0.97
2023-04-01T14:20:00-04:00,4/1/2023 14:20,76.1,21,,0.97
2023-04-01T14:15:00-04:00,4/1/2023 14:15,76.1,22,,0.97
2023-04-01T14:10:00-04:00,4/1/2023 14:10,76.1,25,,0.97
2023-04-01T14:05:00-04:00,4/1/2023 14:05,76.1,25,,0.97
2023-04-01T14:00:00-04:00,4/1/2023 14:00,75.9,28,,0.97
2023-04-01T13:55:00-04:00,4/1/2023 13:55,75.2,27,,0.97
2023-04-01T13:50:00-04:00,4/1/2023 13:50,75.2,28,,0.97
2023-04-01T13:45:00-04:00,4/1/2023 13:45,74.8,31,,0.97
2023-04-01T13:40:00-04:00,4/1/2023 13:40,74.8,32,,0.97
2023-04-01T13:35:00-04:00,4/1/2023 13:35,74.1,32,,0.97
2023-04-01T13:30:00-04:00,4/1/2023 13:30,74.1,32,,0.97
2023-03-31T23:55:00-04:00,3/31/2023 23:55,70.2,68,,0
2023-03-31T23:50:00-04:00,3/31/2023 23:50,70.3,68,,0
2023-03-31T23:45:00-04:00,3/31/2023 23:45,70.3,68,,0
2023-03-31T23:40:00-04:00,3/31/2023 23:40,70.3,68,,0
2023-03-31T23:35:00-04:00,3/31/2023 23:35,70.3,67,,0
2023-03-31T23:30:00-04:00,3/31/2023 23:30,70.5,67,,0
2023-03-31T23:25:00-04:00,3/31/2023 23:25,70.5,67,,0
2023-03-31T23:20:00-04:00,3/31/2023 23:20,70.5,67,,0
2023-03-31T23:15:00-04:00,3/31/2023 23:15,70.5,67,,0
2023-03-31T23:10:00-04:00,3/31/2023 23:10,70.7,66,,0
2023-03-31T23:05:00-04:00,3/31/2023 23:05,70.7,66,,0
2023-03-31T23:00:00-04:00,3/31/2023 23:00,70.7,66,,0
2023-03-31T22:55:00-04:00,3/31/2023 22:55,70.7,66,,0
2023-03-31T22:50:00-04:00,3/31/2023 22:50,70.7,65,,0
2023-03-31T22:45:00-04:00,3/31/2023 22:45,70.7,66,,0
2023-03-31T22:40:00-04:00,3/31/2023 22:40,70.9,65,,0
2023-03-31T22:35:00-04:00,3/31/2023 22:35,71.1,65,,0
2023-03-31T22:30:00-04:00,3/31/2023 22:30,71.2,64,,0
2023-03-31T22:25:00-04:00,3/31/2023 22:25,71.2,64,,0
2023-03-31T22:20:00-04:00,3/31/2023 22:20,71.4,63,,0
2023-03-31T22:15:00-04:00,3/31/2023 22:15,71.4,63,,0
2023-03-31T22:10:00-04:00,3/31/2023 22:10,71.8,62,,0
2023-03-31T22:05:00-04:00,3/31/2023 22:05,72,61,,0
2023-03-31T22:00:00-04:00,3/31/2023 22:00,72.1,61,,0
2023-03-31T21:55:00-04:00,3/31/2023 21:55,72.3,60,,0
2023-03-31T21:50:00-04:00,3/31/2023 21:50,72.3,60,,0
2023-03-31T21:45:00-04:00,3/31/2023 21:45,72.3,60,,0
2023-03-31T21:40:00-04:00,3/31/2023 21:40,72.3,60,,0
2023-03-31T21:35:00-04:00,3/31/2023 21:35,72.5,59,,0
2023-03-31T21:30:00-04:00,3/31/2023 21:30,72.7,59,,0
2023-03-31T21:25:00-04:00,3/31/2023 21:25,72.7,59,,0
2023-03-31T21:20:00-04:00,3/31/2023 21:20,72.9,58,,0
2023-03-31T21:15:00-04:00,3/31/2023 21:15,73.2,58,,0
2023-03-31T21:10:00-04:00,3/31/2023 21:10,73.4,57,,0
2023-03-31T21:05:00-04:00,3/31/2023 21:05,73.4,57,,0
2023-03-31T21:00:00-04:00,3/31/2023 21:00,73.4,57,,0
2023-03-31T20:55:00-04:00,3/31/2023 20:55,73.4,56,,0
2023-03-31T20:50:00-04:00,3/31/2023 20:50,73.4,57,,0
2023-03-31T20:45:00-04:00,3/31/2023 20:45,73.2,57,,0
2023-03-31T20:40:00-04:00,3/31/2023 20:40,73,57,,0
2023-03-31T20:35:00-04:00,3/31/2023 20:35,72.9,58,,0
2023-03-31T20:30:00-04:00,3/31/2023 20:30,72.7,58,,0
2023-03-31T20:25:00-04:00,3/31/2023 20:25,72.7,58,,0
2023-03-31T20:20:00-04:00,3/31/2023 20:20,72.7,58,,0
2023-03-31T20:15:00-04:00,3/31/2023 20:15,72.9,58,,0
2023-03-31T20:10:00-04:00,3/31/2023 20:10,72.9,58,,0
2023-03-31T20:05:00-04:00,3/31/2023 20:05,73.2,57,,0
2023-03-31T20:00:00-04:00,3/31/2023 20:00,73.4,56,,0
2023-03-31T19:55:00-04:00,3/31/2023 19:55,73.4,56,,0
2023-03-31T19:50:00-04:00,3/31/2023 19:50,73.6,56,,0
2023-03-31T19:45:00-04:00,3/31/2023 19:45,73.9,55,,0
2023-03-31T19:40:00-04:00,3/31/2023 19:40,74.3,55,,0
2023-03-31T19:35:00-04:00,3/31/2023 19:35,74.5,54,,0
2023-03-31T19:30:00-04:00,3/31/2023 19:30,74.7,54,,0
2023-03-31T19:25:00-04:00,3/31/2023 19:25,74.8,54,,0
2023-03-31T19:20:00-04:00,3/31/2023 19:20,74.8,53,,0
2023-03-31T19:15:00-04:00,3/31/2023 19:15,75,53,,0
2023-03-31T19:10:00-04:00,3/31/2023 19:10,75.6,53,,0
2023-03-31T19:05:00-04:00,3/31/2023 19:05,75.7,51,,0
2023-03-31T19:00:00-04:00,3/31/2023 19:00,76.1,52,,0
2023-03-31T18:55:00-04:00,3/31/2023 18:55,76.1,51,,0
2023-03-31T18:50:00-04:00,3/31/2023 18:50,76.1,51,,0
2023-03-31T18:45:00-04:00,3/31/2023 18:45,76.5,51,,0
2023-03-31T18:40:00-04:00,3/31/2023 18:40,76.5,50,,0
2023-03-31T18:35:00-04:00,3/31/2023 18:35,76.6,50,,0
2023-03-31T18:30:00-04:00,3/31/2023 18:30,76.8,50,,0
2023-03-31T18:25:00-04:00,3/31/2023 18:25,76.8,50,,0
2023-03-31T18:20:00-04:00,3/31/2023 18:20,76.5,50,,0
2023-03-31T18:15:00-04:00,3/31/2023 18:15,76.6,49,,0
2023-03-31T18:11:00-04:00,3/31/2023 18:11,76.5,49,,0
2023-03-31T18:05:00-04:00,3/31/2023 18:05,76.5,48,,0
2023-03-31T18:00:00-04:00,3/31/2023 18:00,76.1,49,,0
2023-03-31T17:55:00-04:00,3/31/2023 17:55,76.1,49,,0
2023-03-31T17:51:00-04:00,3/31/2023 17:51,76.1,49,,0
2023-03-31T17:45:00-04:00,3/31/2023 17:45,75.7,49,,0
2023-03-31T17:40:00-04:00,3/31/2023 17:40,75.6,50,,0
2023-03-31T17:35:00-04:00,3/31/2023 17:35,75.4,50,,0
2023-03-31T17:31:00-04:00,3/31/2023 17:31,75.6,50,,0
2023-03-31T17:25:00-04:00,3/31/2023 17:25,75.7,50,,0
2023-03-31T17:20:00-04:00,3/31/2023 17:20,75.6,51,,0
2023-03-31T17:15:00-04:00,3/31/2023 17:15,75.6,50,,0
2023-03-31T17:11:00-04:00,3/31/2023 17:11,75.4,51,,0
2023-03-31T17:05:00-04:00,3/31/2023 17:05,75.2,51,,0
2023-03-31T17:00:00-04:00,3/31/2023 17:00,75.4,50,,0
2023-03-31T16:55:00-04:00,3/31/2023 16:55,75.6,50,,0
2023-03-31T16:51:00-04:00,3/31/2023 16:51,75.4,50,,0
2023-03-31T16:45:00-04:00,3/31/2023 16:45,75.2,49,,0
2023-03-31T16:40:00-04:00,3/31/2023 16:40,75.4,49,,0
2023-03-31T16:35:00-04:00,3/31/2023 16:35,75.6,49,,0
2023-03-31T16:31:00-04:00,3/31/2023 16:31,75.4,49,,0
2023-03-31T16:25:00-04:00,3/31/2023 16:25,75.4,48,,0
2023-03-31T16:20:00-04:00,3/31/2023 16:20,75.7,48,,0
2023-03-31T16:15:00-04:00,3/31/2023 16:15,75.7,48,,0
2023-03-31T16:11:00-04:00,3/31/2023 16:11,75.9,48,,0
2023-03-31T16:05:00-04:00,3/31/2023 16:05,75.7,48,,0
2023-03-31T16:00:00-04:00,3/31/2023 16:00,75.9,48,,0
2023-03-31T15:55:00-04:00,3/31/2023 15:55,75.9,47,,0
2023-03-31T15:51:00-04:00,3/31/2023 15:51,75.7,47,,0
2023-03-31T15:45:00-04:00,3/31/2023 15:45,76.1,45,,0
2023-03-31T15:40:00-04:00,3/31/2023 15:40,76.3,45,,0
2023-03-31T15:35:00-04:00,3/31/2023 15:35,75.9,48,,0
2023-03-31T15:31:00-04:00,3/31/2023 15:31,76.1,49,,0
2023-03-31T15:25:00-04:00,3/31/2023 15:25,76.1,48,,0
2023-03-31T15:20:00-04:00,3/31/2023 15:20,75.7,51,,0
2023-03-31T15:15:00-04:00,3/31/2023 15:15,75.9,50,,0
2023-03-31T15:10:00-04:00,3/31/2023 15:10,75.7,50,,0
2023-03-31T15:05:00-04:00,3/31/2023 15:05,75.9,49,,0
2023-03-31T15:00:00-04:00,3/31/2023 15:00,75.4,50,,0
2023-03-31T14:55:00-04:00,3/31/2023 14:55,75.6,50,,0
2023-03-31T14:51:00-04:00,3/31/2023 14:51,75.6,50,,0
2023-03-31T14:45:00-04:00,3/31/2023 14:45,76.5,49,,0
2023-03-31T14:40:00-04:00,3/31/2023 14:40,76.3,50,,0
